,VIOLATION_ID,ORG_ID,VIOLATION_TYPE,VIOLATION_DESC,VIOLATION_TEXT,REMEDIAL_TEXT,TABLE_NAME,EXPIRED_FLAG,DATE_EXPIRED,CREATED_BY,DATE_CREATED,MODIFIED_BY,DATE_MODIFIED,FEE_SETUP_ID,Unnamed: 14,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,master_category
818,869,1,BT575105B4,employee law violations in past 10 yrs,"T.C.A 57-5-105(b)(4): In order to receive a permit, an applicant must establish that No person employed by the applicant in such distribution or sale has been convicted of any violation of the laws against possession, sale, manufacture, or transportation of beer or other alcoholic beverages, or the manufacture, delivery, sale or possession with intent to manufacture, deliver or sell any controlled substance that is listed in Schedules I through V in title 39, chapter 17, part 4, or the manufacture, delivery, sale or possession with intent to manufacture, deliver or sell any controlled substance analogue, or any crime involving moral turpitude within the past ten (10) years; and",,,N,,2.0,2017-04-06 00:00:00,10635,2017-04-07 14:51:25.393,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
819,870,1,BT575105B5,onsale permit for on premise consumption,"T.C.A 57-5-105(b)(5): In order to receive a permit, an applicant must establish that No sale shall be made for on-premise consumption unless the application so states.",,,N,,2.0,2017-04-06 00:00:00,10635,2017-04-07 14:51:44.863,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
820,871,1,BT575105D,false statement on application,T.C.A 57-5-105(d): Any applicant making a false statement in the application shall forfeit such applicant's permit and shall not be eligible to receive any permit for a period of ten (10) years.,,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
821,872,1,BT575107A,hotel motel locked in room units,"T.C.A 57-5-107(a): Any hotel or motel licensed under this chapter and under chapter 4 of this title may dispense beer to adult guests through locked, in-room units.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
822,873,1,BT575107B,hotel motel no under 21 get keys,"T.C.A 57-5-107(b): No person under the age of twenty-one (21) shall be issued or supplied with a key by any hotel or motel for such units. Such units may only be located in any such hotel or motel located in municipalities having a population in excess of one hundred thousand (100,000) if the voters of such municipality have approved the consumption of alcoholic beverages on the premises by referendum and in any county in which such municipalities are located if the voters of such county have approved the consumption of alcoholic beverages on the premises by referendum.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
823,874,1,BT575110A,bond required,"T.C.A 57-5-110(a): All persons, firms, corporations, joint-stock companies, syndicates or associations in this state storing, selling, distributing and/or manufacturing beer in this state shall execute a bond securing the payment of the taxes levied, as the state privilege tax, under provisions hereof, the bond to be payable to the commissioner of revenue and to be signed by some solvent surety company residing in or having an office and agent in the state of Tennessee, and to be approved by the commissioner.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
824,875,1,BT575110B,bond rider required,"T.C.A 57-5-110(b): Such bond shall be conditioned upon and posted to secure the proper payment of all taxes for which the taxpayer may become liable during the taxpayer's initial license period of twelve (12) months, in the minimum penal sum of twenty thousand dollars ($20,000); provided, that after monthly reports have been received by the department which cover the initial three (3) full months of such person's operating experience, the penal sum may, upon written request of the taxpayer, be adjusted to an amount equal to no less than twice the amount of the tax required to be paid by such person per month and shall be determined by averaging such tax over the period of months immediately preceding the adjustment. If, at any time after the initial three (3) months operating experience, the commissioner shall determine the average monthly tax liability of a taxpayer to be greater than twenty thousand dollars ($20,000), the taxpayer shall be required to immediately file a rider to the taxpayer's bond to increase the penal sum of the bond to two (2) times the taxpayer's average monthly tax liability as determined by the commissioner.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
825,876,1,BT575110E2,bond revocation,"T.C.A 57-5-110(e)(2): Any taxpayer exempted from the bonding requirement of this section who fails to pay the special privilege tax in section 57-5-201(a)(1), within the time period for payment set by statute or rule shall, upon such failure, be required to execute and maintain a bond as required in this section.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
826,877,1,BT575111B1A,homemade beer compensation,"T.C.A 57-5-111(b)(1)(A): No license or permit shall be required under this title for the making of homemade beer, and the possession, transportation, or storage of homemade beer, by any person if all of the following apply: The person who makes the beer receives no compensation;",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
827,878,1,BT575111B1B,homemade beer sales,"T.C.A 57-5-111(b)(1)(B): No license or permit shall be required under this title for the making of homemade beer, and the possession, transportation, or storage of homemade beer, by any person if all of the following apply: The beer is not sold or offered for sale; and",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
828,879,1,BT575111B1C,homemade beer exceed gallon limit,"T.C.A 57-5-111(b)(1)(C): No license or permit shall be required under this title for the making of homemade beer, and the possession, transportation, or storage of homemade beer, by any person if all of the following apply: The total quantity of beer made, in a calendar year, by the person and any other person living in the same household does not exceed one hundred gallons (100 gal.) if the household has only one (1) person of legal drinking age or two hundred gallons (200 gal.) if the household has two (2) or more persons of legal drinking age.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
829,880,1,BT575111B3,homemade beer not identified as homemade,T.C.A 57-5-111(b)(3): Any homemade beer in compliance with subdivision (b)(1) that is being transported shall be clearly identified as homemade beer.,,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
830,881,1,BT575111C,homemade beer exhibition,"T.C.A 57-5-111(c): The use of homemade beer made in compliance with the limitations specified in subdivision (b)(1) is allowed for purposes of exhibition, demonstration, judging, tasting, or sampling or as part of a contest or competition, if the exhibition, demonstration, judging, tasting, sampling, contest, or competition is held at a private residence or on a licensed premises. Homemade beer used for purposes described in this subsection (c), including the submission or consumption of such beer, shall not be considered sold or offered for sale, and any prize awarded at a contest or competition or as a result of an exhibition, demonstration, judging, tasting, or sampling shall not be considered compensation. No fee may be charged for consumption of the homemade beer at the exhibition, demonstration, judging, tasting, sampling, contest, or competition; provided, however, an entrance fee may be charged to persons attending an exhibition, contest, or competition.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
831,882,1,BT575111D1,homemade beer contests,"T.C.A 57-5-111(d)(1): Notwithstanding any law to the contrary, a person who is not a permit holder under this chapter may, at a private residence, and a person who is a permit holder under this chapter may, on the permitted premises, conduct, sponsor, or host a contest, competition, or other event for the exhibition, demonstration, judging, tasting, or sampling of homemade beer made in compliance with the limitations specified in subdivision (b)(1) if the person does not sell the beer and, unless the person is the maker of the beer, does not acquire any ownership interest in the beer.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
832,883,1,BT575111D2,homemade beer contest fees,"T.C.A 57-5-111(d)(2): No fee may be charged for consumption of homemade beer at the contest, competition, or other event; provided, however, an entrance fee may be charged to persons attending a contest, competition, or other event.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
833,884,1,BT575111D3,homemade beer storage on permitted site,"T.C.A 57-5-111(d)(3): If the contest, competition, or other event is held on a permitted premises, the permit holder may allow the homemade beer to be stored on the premises if the homemade beer is clearly identified and kept separate from any alcoholic beverages or beer owned by the permit holder. Any homemade beer stored on the premises shall be removed within twenty-four (24) hours after the contest, competition, or other event has ended.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
834,885,1,BT575112A,flavored beer labeling,"T.C.A 57-5-112(a): Any wholesaler or retailer selling or distributing any product regulated under this chapter in a twenty-five and four-tenths ounce (25.4 oz.) container may distribute such container only if the container has affixed to it a label, printed in at least three-sixteenths inches (3/16'') type, which states ""flavored beer."" Nothing herein shall be construed to impose upon a brewer or importer the duty to affix the labels required under this subsection (a) prior to sale to a wholesaler.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
835,886,1,BT575112B,indicating flavored beer product,"T.C.A 57-5-112(b): Any retail permittee or licensee under this title which elects to distribute any beer product in a twenty-five and four-tenths ounce (25.4 oz.) container is prohibited from indicating, directly or indirectly, that the product is not a flavored beer product. Any retail permittee or licensee violating this section shall be subject to sanctions imposed by law.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
836,887,1,BT575201C,purchase from unauthorized seller,"T.C.A 57-5-201(c): No retail dealer of beer, as defined in section 57-5-101(b), shall purchase beer from anyone other than a licensed wholesaler located in this state, and all such purchases shall be delivered by the wholesaler to the retailer's licensed premises only or directly to the retailer at the wholesaler's licensed premises. No wholesale distributor of beer shall purchase beer from anyone other than a licensed manufacturer, importer, or other wholesaler holding a permit issued pursuant to section 57-5-101, and all such purchases shall be delivered only at a warehouse facility owned or operated by the wholesaler and located within this state. Anyone importing or causing to be imported any beer, as defined in section 57-5-101(b), shall be liable as other wholesale distributors or dealers hereunder.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
837,888,1,BT575206A,invoice and memoranda keeping,"T.C.A 57-5-206(a): Every person, firm, corporation, joint-stock company, syndicate or association in this state engaged in the storage, sale, distribution by sale or gift and/or manufacture in this state of such beer and/or other beverage shall keep invoices and all other memoranda fully descriptive thereof, and shall permit the commissioner or the commissioner's authorized agents, representatives or employees to inspect, at any time during the business hours of the day, all such articles, containers, packages, invoices, books, papers and memoranda as may be deemed necessary in the opinion of the commissioner, or the commissioner's authorized agent, representative or employee, in ascertaining whether or not the state privilege tax levied under sectionsection 57-5-201 -- 57-5-203 has been paid or in determining the amount of such tax as may be due.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
838,889,1,BT575206B,documentation kept for 2 years,"T.C.A 57-5-206(b): The original bill of sale or invoice or a digital copy thereof shall be kept by the wholesaler for at least two (2) years and the duplicate bill of sale or invoice shall be retained by the retailer for at least two (2) years, subject to inspection by the department or the county, municipal or metropolitan government involved.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
839,890,1,BT575207A,failure to permit inspection,"T.C.A 57-5-207(a): The failure of any person, firm, corporation, joint-stock company, syndicate or association required to pay the state privilege taxes levied hereby, to preserve the invoices or memoranda required by section 57-5-206, or to permit the inspection and examination of such containers, packages, or articles used as the measure of the tax, and/or invoices, books, papers and memoranda at the request of the commissioner or the commissioner's authorized agent, representative or employee, or the failure of any such person to make or furnish any report which the commissioner is authorized to require when demanded by the commissioner, is a violation hereof.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
840,891,1,BT575301A1,state law requires id for sale of beer,"T.C.A 57-5-301(a)(1):  prior to making a sale of beer for off-premise consumption, state law requires identification for the sale of beer",,,N,,2.0,2017-04-06 00:00:00,10635,2017-04-07 14:52:20.020,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
841,892,1,BT575301B1,sales between 12-6,"T.C.A 57-5-301(b)(1): No alcoholic beverage within the scope hereof shall be sold between twelve o'clock midnight (12:00) and six o'clock a.m. (6:00 a.m.). No such beverage shall be sold between twelve o'clock midnight (12:00) on Saturday and eleven fifty-nine o'clock p.m. (11:59 p.m.) on Sunday. No such beverage shall be consumed, or opened for consumption, on or about any premises licensed hereunder, in either bottle, glass, or other container, after twelve fifteen o'clock a.m. (12:15 a.m.). Any county by resolution of the governing body may extend the hours for the sale of beer; provided, however, that the hours for the sale of beer in ""clubs"" as defined in section 57-4-102, shall conform to those hours for the sale of liquor by the drink as provided in chapter 4 of this title.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
842,893,1,BT575301C,minors loitering,"T.C.A 57-5-301(c): It is unlawful for the management of any place where any beverage licensed hereunder is sold to allow any minor to loiter about such place of business, and the burden of ascertaining the age of minor customers shall be upon the owner or operator of such place of business.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
843,894,1,BT575301F,vendor under 21 sign posted,"T.C.A 57-5-301(f): Vendors shall post signs on the vendor's premises informing customers of the vendor's policy against selling beer to underage persons. The signs shall be not less than eight and one half inches by five and one half inches (8 1/2'' x 5 1/2''), and shall contain the following language: IF YOU AREN'T 21 AND ARE IN POSSESSION OF BEER, YOU COULD LOSE YOUR DRIVER LICENSE.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
844,895,1,BT575304A,only 1 outdoor sign,"T.C.A 57-5-304(a): No outdoor sign, advertisement or display that advertises beer may be erected or maintained on the property on which a retail beer establishment is located other than one (1) sign, advertisement or display which makes reference to the fact that the establishment sells beer but does not use brand names, pictures, numbers, prices or diagrams relating to beer.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
845,896,1,BT575416,beer stored at other address,"T.C.A 57-5-416: Unless authorized in writing by the appropriate county, municipal or metropolitan beer board or committee to do so, it is unlawful for any retailer to store beer at any place other than the address designated on the retailers' beer permit.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
846,897,1,BT5755031A,wholesaler transfer written notice,T.C.A 57-5-503(1)(A): Transfer the wholesaler's business without giving the supplier written notice of the proposed transfer of the business as required by this part; or,,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
847,898,1,BT5755031B,wholesale transfer without approval,"T.C.A 57-5-503(1)(B): Transfer the wholesaler's business without receiving the supplier's written approval for the proposed transfer, where required by an agreement and consistent with this part.",,,N,,2.0,2017-04-06 00:00:00,10635,2017-04-07 14:52:53.550,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
848,899,1,BT5755032A,supplier coerce wholesaler agreement,"T.C.A 57-5-503(2)(A): Coerce, or attempt to coerce, any wholesaler to do any illegal act or to violate any law or regulation either by threatening to amend, modify, cancel, terminate, or refuse to renew any agreement existing between the supplier and the wholesaler, or by any other means;",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
849,900,1,BT5755032B,supplier coerce delivery,"T.C.A 57-5-503(2)(B): Coerce, or attempt to coerce, any wholesaler to accept delivery of any beer or other commodity which has not been ordered by the wholesaler or, if ordered, has been cancelled by the wholesaler in accordance with reasonable cancellation procedures of the supplier. A supplier may impose reasonable inventory requirements upon a wholesaler if the requirements are made in good faith and are generally applied to other wholesalers in Tennessee and adjoining states having an agreement with the supplier;",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
850,901,1,BT5755032C,supplier withhold delivery,T.C.A 57-5-503(2)(C): Withhold delivery of beer ordered by a wholesaler or change a wholesaler's quota of a brand or brands if the withholding or change is not made in good faith;,,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
851,902,1,BT5755032D,supplier cannot require brand sales,"T.C.A 57-5-503(2)(D): Require a wholesaler to purchase one (1) or more brands of beer or other products in order for the wholesaler to purchase another brand or brands of beer for any reason. If a wholesaler has agreed to distribute a brand or brands before March 1, 1990, that wholesaler shall continue to distribute the brand or brands in conformance with this part;",,,N,,2.0,2017-04-06 00:00:00,10635,2017-04-07 14:53:17.877,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
852,903,1,BT5755032E,suppler require conditions or limits,"T.C.A 57-5-503(2)(E): Require a wholesaler to assent to any condition, stipulation or provision unreasonably limiting the wholesaler's right to sell a brand or brands of beer or other products of any other supplier;",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
853,904,1,BT5755032F,suppler require financial information,"T.C.A 57-5-503(2)(F): Require a wholesaler to submit audited financial information, including, but not limited to, profit and loss statements, balance sheets, financial records or specific information regarding competitive brands, as a condition of renewal or continuation of an agreement;",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
854,905,1,BT5755032G,supplier require advertising,T.C.A 57-5-503(2)(G): Require a wholesaler by any means to participate directly in or contribute to any local or national advertising fund or purchase any merchandising material controlled either directly or indirectly by the supplier;,,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
855,906,1,BT5755032H,supplier require termination,"T.C.A 57-5-503(2)(H): Require a wholesaler to terminate the designation of an individual as a manager or successor manager without just cause. A supplier has just cause to require termination of the designation of an individual as a manager or successor manager only if the person designated by the wholesaler fails to meet reasonable standards and qualifications. In any action challenging such termination, the supplier shall have the burden of proving that such person fails to meet such standards and qualifications;",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
856,907,1,BT5755032I,supplier retailatory action,"T.C.A 57-5-503(2)(I): Take any retaliatory action against a wholesaler who files a complaint with any regulatory body or in any court of law regarding an alleged violation by the supplier of federal, state or local law or of any administrative rule; or",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,inspector_notes,,illegal_business_operationsinspector_notes
857,908,1,BT5755032J,supplier threaten cancel credit,"T.C.A 57-5-503(2)(J): Threaten to cancel or withhold credit, or to reduce the time period normally given the wholesaler to make payment on a delivery from the supplier as a means of compelling the wholesaler to meet certain standards of performance in any area of business not directly related to credit.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
858,909,1,BT575504A,wholesaler written notice,"T.C.A 57-5-504(a): A wholesaler shall give the supplier written notice of the wholesaler's proposed transfer of the wholesaler's business not less than thirty (30) days prior to the completion of the transfer, except in cases of transfer by inheritance, in which case the transferee shall give the supplier written notice of the transferee's ownership interest within a reasonable time after the transfer is completed.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
859,910,1,BT575504B,wholesaler transfer supplier consent,"T.C.A 57-5-504(b): A supplier's consent shall not be required for any transfer of the wholesaler's business to a designated member or for any transfer of less than control of the wholesaler's business; however, a supplier's written consent shall be required for any transfer of the wholesaler's business to a person other than a designated member.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
860,911,1,BT575504C,written consent required,"T.C.A 57-5-504(c): Notwithstanding subsection (b), written consent from a supplier shall be required for any transfer of the wholesaler's business to a designated member or other transferee if any of the following conditions apply:",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
861,912,1,BT575504C1,wholesaler transfer to felony conviction,T.C.A 57-5-504(c)(1): The transferee or any owner of the transferee has been convicted of a felony under the United States Code or the laws of any state which would adversely affect the good will or interests of the wholesaler or supplier;,,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
862,913,1,BT575504C2,wholesale transfer to revoked suspended,"T.C.A 57-5-504(c)(2): The transferee or any owner of the transferee has had a previous alcoholic beverage license revoked or suspended by the regulatory agency of the United States government or any state, whereby service was interrupted for more than ninety (90) days;",,,N,,2.0,2017-04-06 00:00:00,10635,2017-04-07 14:54:10.690,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
863,914,1,BT575504C3,wholesaler transfer bankruptcy,"T.C.A 57-5-504(c)(3): The transferee or any owner of the transferee is insolvent or has filed any voluntary or involuntary petition under any bankruptcy or receivership laws, or has executed an assignment for the benefit of creditors; or",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
864,915,1,BT575504C4,wholesaler previous agreement cancelled,"T.C.A 57-5-504(c)(4): The transferee or any owner of the transferee has had any previous agreement with the supplier involuntarily terminated, cancelled, discontinued or not renewed by the supplier for good cause.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
865,916,1,BT575504D,supplier unreasonable delay transfer,"T.C.A 57-5-504(d): If the transferee is a designated member, a supplier shall not interfere with, prevent or unreasonably delay the transfer of the wholesaler's business. An unreasonable delay is one that exceeds thirty (30) days after the intended date of transfer as set forth in the notice required by subsection (a).",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
866,917,1,BT575504E,supplier delay consent to transfer,"T.C.A 57-5-504(e): If the transferee is not a designated member, a supplier may not withhold consent or unreasonably interfere with or delay the transfer if the transferee meets reasonable standards and qualifications which are nondiscriminatory and material. An unreasonable delay is one that exceeds thirty (30) days after the receipt of all material information reasonably requested. The supplier shall have the burden of proving that the proposed transferee does not meet such standards and qualifications.",,,N,,2.0,2017-04-06 00:00:00,10635,2017-04-07 14:54:40.503,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
867,918,1,BT575608A,responsbile vendor clerk serve minor,"T.C.A 57-5-608(a): A permit under this part may not be suspended or revoked by a beer board based on a clerk's illegal sale of beer to a minor person who is not of lawful drinking age, if the clerk is properly certified and has attended annual meetings since the original certification, or is within sixty-one (61) days of the date of hire at the time of the violation.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
868,919,1,BT575608B,revoke responsible vendor,"T.C.A 57-5-608(b): Notwithstanding subsection (a), the commission shall revoke the certification of a vendor certified as a responsible vendor, if the vendor had knowledge of the violation or should have known about the violation, or participated in or committed the violation. If the commission revokes a vendor's certification under this section, the vendor shall be penalized for the violation by the beer board as if the vendor were not certified as a responsible vendor.",,,N,,2.0,2017-04-06 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
869,920,1,BT575608C,revoke res vendor 2 violations 12 months,"T.C.A 57-5-608(c): Notwithstanding subsection (a) or any other law, the commission shall revoke the vendor's status as a certified responsible vendor, if the vendor has two (2) violations within a twelve-month period. The revocation shall be for a period of three (3) years.",,,N,,2.0,2017-04-06 00:00:00,10635,2017-04-07 14:55:33.833,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
870,927,1,BT5451083C,failure to pay,"T.C.A 57-5-108(3)(C): Such revocation, suspension, or imposition of civil penalty may be made for any violation of any provision of this chapter or whenever it shall satisfactorily appear that the premises of any person, firm or corporation holding a permit or license under this chapter are being maintained and operated in such manner as to be detrimental to public health, safety or morals. The board in considering the suspension or revocation of a license shall consider repeated violations of any local ordinance or state law involving prohibited sexual contact on the premises of an adult oriented establishment.",,,N,,2.0,2017-05-15 05:45:57.297000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
871,928,1,BT574203B1A,failure to pay,"T.C.A 57-4-203(B)(1)(A): any licensee or other person who sells, furnishes, disposes of, gives, or causes to be sold, furnished, disposed of, or given, any alcoholic beverage to any person under 21 years of age",,,N,,2.0,2017-05-15 05:45:57.303000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
872,929,1,BT575409A,possession of contraband,"T.C.A 57-5-409(a): any beer or other alcohol beverage of alcoholic content of not more than five percent by weight sold or offered for sale by, or in possession of, a retailer purchased from any person, firm or corporation, except a Tennessee wholesaler or distributor licensed in this state, is declared to be contraband and shall be subject to confiscation. (10/22/04)",,,N,,2.0,2017-05-15 05:45:57.307000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
873,930,1,BB0708090E5,dist exempt not meet reqmts,"M.C.L 7.08.090E5: Failure of a retail food store permit holder that is exempted from the distance requirements pursuant to this subsection to meet the applicable requirements in subsection E.2. above shall constitute grounds for revocation of a permit for the sale of beer. Upon revocation of a beer permit for failure to meet the applicable requirements in subsection E.2., the retail food store applicant shall be required to reapply for the permit without being exempted from any distance requirements.",,,N,,2.0,2017-05-15 05:45:57.313000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
874,931,1,BB708040D,application false statement,M.C.L 7.08.040D: false statement on application forfeiture of permit not elgible for 10 years.,,,N,,2.0,2017-05-15 05:45:57.320000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
875,932,1,BB0708120B,draft beer keg,"M.C.L 7.08.120B:  ""Draft beer,"" as defined in this section, means beer which is poured from a pressurized container or keg into a container approved by the State of Tennessee, which is then commercially sealed. The process of pouring the beer into the container and commercially sealing same shall take place on the premises of the retailer in an area separate from the area which the public may use.",,,N,,2.0,2017-05-15 05:45:57.323000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
876,933,1,BB708090A1,distance,"M.C.L 7.08.090A1: No beer permit shall be issued to an applicant whose location is less than one hundred feet from a church, a school or its playground, a park, a licensed day care center or nursery school or their playgrounds, or a dwelling for one or two families. One- or two-family dwellings shall not be construed to include house trailers, on wheels or otherwise. Provided,however that the minimum distance requirements contained herein shall not be applicable to any location which is in the DTC or CF zone districts. This subsection shall not affect any location for which a beer permit was in effect within three hundred sixty-five days of May 26, 1992, the effective date of the ordinance codified in this subsection A and, further, shall not affect said location thereafter so long as a beer permit is held for that location without lapse of more than three hundred sixty-five days, even if there is a change of ownership of the location or the business thereon. Provided, however, the foregoing to the contrary notwithstanding, the distance requirements contained herein shall be applied to any location which has been granted a beer permit after January 1, 1992, that was not subject to a minimum distance requirement. Provided, however, the distance requirements provided herein shall not be applicable to a retailer on-sale beer permit for any location that is on a lot in the MUL district under the provisions of Title 17 of the Metropolitan Code of Laws so long as (a) a retailer on-sale beer permit is obtained prior to April 30, 2003; (b) more than fifty percent of the gross sales of said applicant for said location is derived from food sales, excluding sales of alcoholic beverages; and (c) thereafter said permit is held without lapse of more than three hundred sixty-five days, regardless of any change of ownership. Provided however, the distance requirements provided herein shall not be applicable to establishments which are: (a) located within the urban services district",,,N,,2.0,2017-05-15 05:45:57.330000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
877,934,1,BT5751038,distance,"T.C.A 57-5-103(8): Any person, firm, corporation, joint-stock company, syndicate, or association engaged in the sale, distribution, or manufacture of beer without the permit required by this part commits a Class A misdemeanor.",,,N,,2.0,2017-05-15 05:45:57.337000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
878,935,1,BBR11,post laws and regulations,All retail permittees shall conspicuously post laws and regulations governing the sale of beer in a location easily observed by the public. Regulations and laws governing the sale of beer to under-aged persons shall be conspicuously posted near the cash register of all establishments engaging in the retail sale of beer.,,,N,,10635.0,2017-05-19 11:43:37.910000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
879,936,1,BBR1,temp license allowed,The Executive Secretary to the Metropolitan Beer Permit Board may issue a temporary license to sell beer to any person who meets the following requirements: A.  ,Said person shall state· under oath that he or she has purchased an ongoing business enterprise which involves the sale of beer; and B.   Said person desires to continue the sale of beer as a part of that business enterprise: and C.   Said person has completed under oath an application for an annual beer permit; and D.  The information included on said form does not conflict with any of the requirements for the issuance of an annual beer permit; or E.  Said person shall state under oath that he or she has become the manager or is otherwise responsible for the sale of beer in an ongoing business enterprise: and F.   Said person in order to pursue the business of his or her employer needs to hold a beer permit in order to operate said business; G.  Said person has completed under oath an application for an annual beer permit; and H.  The information included on said form does not conflict with any of the requirements for the issuance of an annual beer permit.,,,N,,10635,2017-05-19 12:44:50.480000,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
